id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1333533442215092224	1333533442215092224	2020-11-30 16:08:43 Central Standard Time	2020-11-30	16:08:43	-0600	15484198	georgegalloway	George Galloway		THE WAR TO COME | Iran has no other option open to it other than retaliation. And this sting is bound to bring forth retaliation to that retaliation. And so we spiral bloodily down.   Watch the full show here:  https://t.co/Cf3ack5yZG  #MOATS #Iran #Israel #US #Trump #Biden  https://t.co/86zoOAAzh7	en	[]	['https://youtu.be/1anm-lId32g']	[]	18	18	84	['moats', 'iran', 'israel', 'us', 'trump', 'biden']	[]	https://twitter.com/georgegalloway/status/1333533442215092224	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1333530140568129545/pu/img/O5HM2Qr5o2Q8meOx.jpg							[]				
1333533438750593024	1333533438750593024	2020-11-30 16:08:42 Central Standard Time	2020-11-30	16:08:42	-0600	64257566	cbvtrump	CBVisuals		#trump #trumpout #fdt  https://t.co/8RL4RmVOR6	und	[]	[]	['https://pbs.twimg.com/media/EoGplgxW4AMs-H4.jpg']	0	1	11	['trump', 'trumpout', 'fdt']	[]	https://twitter.com/cbvtrump/status/1333533438750593024	False		1	https://pbs.twimg.com/media/EoGplgxW4AMs-H4.jpg							[]				
1333533010680025089	1333533010680025089	2020-11-30 16:07:00 Central Standard Time	2020-11-30	16:07:00	-0600	64643056	rt_com	RT		‘Republicans are angry’: #Trump demands #Georgia audit mail-in ballot signatures, says it will show ‘goldmine’ of fraud   https://t.co/ZVOaz1GfAJ  https://t.co/s62JdUIvG7	en	[]	['https://on.rt.com/aw6j']	['https://pbs.twimg.com/media/EoGEWnoXYAAD21y.jpg']	5	15	37	['trump', 'georgia']	[]	https://twitter.com/RT_com/status/1333533010680025089	False		1	https://pbs.twimg.com/media/EoGEWnoXYAAD21y.jpg							[]				
1333532314417192964	1333532314417192964	2020-11-30 16:04:14 Central Standard Time	2020-11-30	16:04:14	-0600	1282012852560297986	itstime_17	Its Time ⌛️🇺🇸		AZ, NM, TX residents all appreciate the border wall and know exactly who to thank for it. @realDonaldTrump   The wall has helped lower human trafficking in all three of those states and the residents know that.   No way in hell #Trump lost any of those states.	en	[{'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]	[]	[]	0	3	8	['trump']	[]	https://twitter.com/ItsTime_17/status/1333532314417192964	False		0								[]				
1333532126365495301	1333532126365495301	2020-11-30 16:03:29 Central Standard Time	2020-11-30	16:03:29	-0600	711959373728374785	gentricmarie	Marie Gentric		#BREAKING : le #Wisconsin , seul Etat-pivot qui ne l'avait pas encore fait, certifie ses résultats.  Joe #Biden a officiellement remporté cet Etat.  Revers ultime pour l'équipe de Donald #Trump , qui avait dépense 3M $ pour un recomptage partiel dans le Wisconsin.  #Election2020	fr	[]	[]	[]	0	1	14	['breaking', 'wisconsin', 'biden', 'trump', 'election2020']	[]	https://twitter.com/GentricMarie/status/1333532126365495301	False		0								[]				
1333531540941377538	1333531540941377538	2020-11-30 16:01:09 Central Standard Time	2020-11-30	16:01:09	-0600	270921976	mog7546	Michael O'Grady		#Trump and his allies won't drop claims of stolen election — because they're cashing in  #Trump's #MAGA voting base is a sea of SUCKERS  He and the various grifters who make up most of the right-wing media are eager to drain those suckers dry  #MOG   https://t.co/IPv5W7MUDh	en	[]	['https://www.salon.com/2020/11/30/trump-and-his-allies-wont-drop-claims-of-stolen-election--because-theyre-cashing-in/']	[]	8	54	61	['trump', 'trump', 'maga', 'mog']	[]	https://twitter.com/mog7546/status/1333531540941377538	False		0								[]				
1333531304244211714	1333531304244211714	2020-11-30 16:00:13 Central Standard Time	2020-11-30	16:00:13	-0600	919637275457277952	rottaerkki	r0tt4		#Voterfraud #Electionfraud #Vaalipetos #Arizona #Trump #Bidencheats #BidenCheated #BidenCheated2020	und	[]	[]	[]	0	14	22	['voterfraud', 'electionfraud', 'vaalipetos', 'arizona', 'trump', 'bidencheats', 'bidencheated', 'bidencheated2020']	[]	https://twitter.com/rottaerkki/status/1333531304244211714	False	https://twitter.com/BlessUSA45/status/1333530060054294533	0								[]				
1333531288221986818	1333531288221986818	2020-11-30 16:00:09 Central Standard Time	2020-11-30	16:00:09	-0600	5474222	clarsonimus	Hermann Observer		"""This means that Mr. #Biden got 130% of #Democrat voters and Mr. #Trump got -30%."" #ElectionResults2020 #Dominion #Algorithms  https://t.co/vsby8egj4k"	en	[]	['https://twitter.com/TeamTrump/status/1333523364993003523']	[]	0	11	14	['biden', 'democrat', 'trump', 'electionresults2020', 'dominion', 'algorithms']	[]	https://twitter.com/Clarsonimus/status/1333531288221986818	False	https://twitter.com/TeamTrump/status/1333523364993003523	0								[]				
1333531254130663425	1333531254130663425	2020-11-30 16:00:01 Central Standard Time	2020-11-30	16:00:01	-0600	15484198	georgegalloway	George Galloway		THE WAR TO COME | Iran has no other option open to it other than retaliation. And this sting is bound to bring forth retaliation to that retaliation. And so we spiral bloodily down.   Watch the full show at:  https://t.co/U4wNOaY6r1  #MOATS #Iran #Israel #US #Trump #Biden  https://t.co/a6augMgovL	en	[]	['https://www.youtube.com/watch?v=1anm-lId32g']	[]	8	11	35	['moats', 'iran', 'israel', 'us', 'trump', 'biden']	[]	https://twitter.com/georgegalloway/status/1333531254130663425	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1333222790690992128/pu/img/WgF9XyBhVZsnod-B.jpg							[]				
1333531249386811392	1333531249386811392	2020-11-30 16:00:00 Central Standard Time	2020-11-30	16:00:00	-0600	19553409	rasmussen_poll	Rasmussen Reports		#ICYMI: Here are #Trump's daily job approval ratings for today...  https://t.co/mazBCW77nY @POTUS  https://t.co/I0pT7L8CvE	en	[{'screen_name': 'potus', 'name': 'president trump', 'id': '822215679726100480'}]	['http://bit.ly/preztrack']	['https://pbs.twimg.com/media/EoFsqK-W4AYqGeK.jpg']	2	7	46	['icymi', 'trump']	[]	https://twitter.com/Rasmussen_Poll/status/1333531249386811392	False		1	https://pbs.twimg.com/media/EoFsqK-W4AYqGeK.jpg							[]				
1333530995610562561	1333530995610562561	2020-11-30 15:58:59 Central Standard Time	2020-11-30	15:58:59	-0600	865200110	marti431uew	Daniel Martin		"@marcorubio has been a profile in cowardice since #trump pissed in his face and baptized him ""Little Marco""!"	en	[]	[]	[]	0	3	5	['trump']	[]	https://twitter.com/marti431uew/status/1333530995610562561	False	https://twitter.com/lechatnoire4/status/1333526496741261312	0								[]				
1333530548103491585	1333530548103491585	2020-11-30 15:57:13 Central Standard Time	2020-11-30	15:57:13	-0600	961405829701341184	leeflhx	Kraken.Awakening ⭐️⭐️⭐️		Who is in Control:  #Patriots  #WhiteHats  #Trump  #God	en	[]	[]	[]	1	1	6	['patriots', 'whitehats', 'trump', 'god']	[]	https://twitter.com/LeeFLHX/status/1333530548103491585	False		0								[]				
1333530384865374209	1333530384865374209	2020-11-30 15:56:34 Central Standard Time	2020-11-30	15:56:34	-0600	162204416	barbiebrox	⚓ Truth will Prevail 🇺🇸		Ok so we now have the evidence of #Arizona  Election Fraud. A #Biden Vote = 1.3/Votes A #Trump Vote = .7/Vote #ArizonaHearing  Proving the Election Mgrs. set the Machines to calculate the ballot images weighted that way. The data shows this! @SidneyPowell1 is right! #Election2020	en	[{'screen_name': 'sidneypowell1', 'name': 'sidney powell 🇺🇸⭐⭐⭐', 'id': '586707638'}]	[]	[]	0	12	19	['arizona', 'biden', 'trump', 'arizonahearing', 'election2020']	[]	https://twitter.com/barbiebrox/status/1333530384865374209	False		0								[]				
1333530193080750083	1333530193080750083	2020-11-30 15:55:48 Central Standard Time	2020-11-30	15:55:48	-0600	1106312355267469312	tribulationthe	The Tribulation Series		FEDS targeting Patriots!  72 Types Of Americans That Are Considered “Potential Terrorists” In Official Government Documents- You can now be considered a “potential terrorist” just because of your religious or political beliefs!   https://t.co/6zQqIdz195  #MAGA #Trump #Christian	en	[]	['https://mew.travel.blog/2020/11/30/72-types-of-americans-that-are-considered-potential-terrorists-in-official-government-documents-you-can-now-be-considered-a-potential-terrorist-just-because-of-you/']	[]	11	128	91	['maga', 'trump', 'christian']	[]	https://twitter.com/TribulationThe/status/1333530193080750083	False		0								[]				
1333530149946597377	1333530149946597377	2020-11-30 15:55:38 Central Standard Time	2020-11-30	15:55:38	-0600	259260816	zeusfanhouse	Zeus 🇺🇸 ⭐⭐⭐ No Collusion, No Obstruction!		#Trump’s Michael #Flynn Pardon Is Only The Beginning Of Justice This Nation Deserves  Corp #media has refused 2 tell Americans truth,so I will. 6 key aspects of the case that expose #Obama- #Biden adm’s travesty of justice   https://t.co/qGKMEFP6Jx  #QAnon2018 #QAnon2020 @GenFlynn  https://t.co/XQnCG7gY9I	en	[{'screen_name': 'genflynn', 'name': 'general flynn', 'id': '240454812'}]	['https://thefederalist.com/2020/11/30/trumps-michael-flynn-pardon-is-only-the-beginning-of-the-justice-this-nation-deserves/']	['https://pbs.twimg.com/media/EoGlbmxXUAESxfO.jpg']	5	383	462	['trump', 'flynn', 'media', 'obama', 'biden', 'qanon2018', 'qanon2020']	[]	https://twitter.com/zeusFanHouse/status/1333530149946597377	False		1	https://pbs.twimg.com/media/EoGlbmxXUAESxfO.jpg							[]				
1333529581161046016	1333529581161046016	2020-11-30 15:53:22 Central Standard Time	2020-11-30	15:53:22	-0600	56575418	timand2037	tim anderson		"'Donald #Trump 2020, that is my President"" says Denis Solis, leader of #Cuba's latest colour revolution scam, the US-funded #SanIsidroMovement . Cuban Enrique Ubieta Gómez responds.   https://t.co/qRBxLe6oE1  https://t.co/juLama9BOz"	en	[]	['https://www.resumen-english.org/2020/11/san-isidro-the-latest-episode-of-the-imperial-reality-show/']	['https://pbs.twimg.com/media/EoGl9fgUwAUZhhm.jpg']	0	6	9	['trump', 'cuba', 'sanisidromovement']	[]	https://twitter.com/timand2037/status/1333529581161046016	False		1	https://pbs.twimg.com/media/EoGl9fgUwAUZhhm.jpg							[]				
1333529327397339137	1333529327397339137	2020-11-30 15:52:22 Central Standard Time	2020-11-30	15:52:22	-0600	532932032	roddlez1	ℝ𝕠𝕕𝕕𝕝𝕖𝕫 😷🧍🏼1.5m 🧍🏼‍♂️		Or is it a nightmare? Preferably not a recurring one.  #TheProjectTV @slpng_giants_oz #TrumpIsPathetic #Trump  https://t.co/NPwTuY5zSC	en	[{'screen_name': 'slpng_giants_oz', 'name': '💧 sleeping giants oz 📣', 'id': '896166389332848640'}]	[]	[]	0	1	7	['theprojecttv', 'trumpispathetic', 'trump']	[]	https://twitter.com/Roddlez1/status/1333529327397339137	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1333529228076224513/pu/img/Atw6jF2PP-daY1NH.jpg							[]				
1333527877753729025	1333527877753729025	2020-11-30 15:46:36 Central Standard Time	2020-11-30	15:46:36	-0600	1311020003714576384	mamalehtrumpog	Mamaleh Trump		"I see #MelaniaHatesChristmas is trending.    Would you expect anything less from Santa's Ho Ho Ho  (seen here showing off her ""kidneys"")?  #MelaniaTrump #Melania #Trump #TrumpMeltdown #GOP #MAGA #MAGA2020 #TrumpConceded #TrumpTheFool #GOPCorruptionOverCountry #Christmas #Biden  https://t.co/q2BRqEZbSI"	en	[]	[]	['https://pbs.twimg.com/media/EoGkQFhXUAEloE-.jpg']	3	5	8	['melaniahateschristmas', 'melaniatrump', 'melania', 'trump', 'trumpmeltdown', 'gop', 'maga', 'maga2020', 'trumpconceded', 'trumpthefool', 'gopcorruptionovercountry', 'christmas', 'biden']	[]	https://twitter.com/MamalehTrumpOG/status/1333527877753729025	False		1	https://pbs.twimg.com/media/EoGkQFhXUAEloE-.jpg							[]				
1333527802889592833	1333527802889592833	2020-11-30 15:46:18 Central Standard Time	2020-11-30	15:46:18	-0600	1307158239595974656	gdesfaits	DesFaits.com		💥Même un grand nombre de démocrates croient que Biden a volé les élections 💥  - Democrates : 30% - Republicains : 75%  - Tous confondu : 47%   #StopTheSteal #Trump #Trump2020    https://t.co/LFG1D5uLY5	fr	[]	['https://redstate.com/brandon_morse/2020/11/30/even-a-large-number-of-democrats-believe-biden-stole-the-election-n286942']	[]	4	31	58	['stopthesteal', 'trump', 'trump2020']	[]	https://twitter.com/gDesFaits/status/1333527802889592833	False		0								[]				
1333527493479964672	1333527493479964672	2020-11-30 15:45:04 Central Standard Time	2020-11-30	15:45:04	-0600	81136269	middleeastmnt	Middle East Monitor		#Trump senior adviser Jared Kushner and team heading to Saudi Arabia, Qatar  https://t.co/WfqoAdEXwJ	en	[]	['https://www.middleeastmonitor.com/20201130-trump-senior-aide-kushner-and-team-heading-to-saudi-arabia-qatar/']	[]	0	4	7	['trump']	[]	https://twitter.com/MiddleEastMnt/status/1333527493479964672	False		0								[]				
1333526566526136327	1333526566526136327	2020-11-30 15:41:23 Central Standard Time	2020-11-30	15:41:23	-0600	43534995	periodicohoy	Periódico Hoy		"#ElMundoHOY  El candidato demócrata a la Presidencia de #EEUU, #JoeBiden, fue captado saliendo de una consulta médica, donde fue atendido anoche, tras sufrir dos fracturas en un pie.   #Trump, a través  Twitter, deseo a su rival político que ""se mejore pronto"" #SaludBiden  https://t.co/KI5hyUcF5z"	es	[]	[]	[]	10	4	27	['elmundohoy', 'eeuu', 'joebiden', 'trump', 'saludbiden']	[]	https://twitter.com/PeriodicoHoy/status/1333526566526136327	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1333526484921815041/pu/img/XAj3lG3clXHBsUj0.jpg							[]				
1333526297520332800	1333526297520332800	2020-11-30 15:40:19 Central Standard Time	2020-11-30	15:40:19	-0600	91576148	emilianobos	Emiliano Bos		Come previsto, il #Wisconsin certifica la vittoria di #Biden  #Trump ha perso ma avrà 5 gironi di tempo per presentare l’ennesimo ricorso   Il riconteggio é costato 3 milioni di #dollari a #Trump e ha attribuito 87 voti in più a #Biden rispetto al primo risultato  @RSInews  https://t.co/udLi0hKkNH	it	[{'screen_name': 'rsinews', 'name': 'rsi news', 'id': '399246036'}]	[]	['https://pbs.twimg.com/media/EoGjGT8W4AAiPpL.jpg']	0	2	9	['wisconsin', 'biden', 'trump', 'dollari', 'trump', 'biden']	[]	https://twitter.com/emilianobos/status/1333526297520332800	False		1	https://pbs.twimg.com/media/EoGjGT8W4AAiPpL.jpg							[]				
1333526149805322241	1333526149805322241	2020-11-30 15:39:44 Central Standard Time	2020-11-30	15:39:44	-0600	4846658542	yoyom2018	Trump Fact news 🇺🇸		Dr. Shiva @va_shiva présente ses données à #AZHearing:   Les votes ont été anormalement modifiés afin de renforcer Biden. Les modèles de données de Shiva montrent que le seul moyen pour Biden de rattraper statistiquement #Trump était de voter à 130% pour Biden et -30% pour Trump.  https://t.co/BLeawZi74B	fr	[{'screen_name': 'va_shiva', 'name': 'dr.shiva ayyadurai, mit phd. inventor of email', 'id': '364214133'}]	[]	['https://pbs.twimg.com/media/EoGi90NWEAEk9gs.jpg']	9	133	267	['azhearing', 'trump']	[]	https://twitter.com/yoyoM2018/status/1333526149805322241	False		1	https://pbs.twimg.com/media/EoGi90NWEAEk9gs.jpg							[]				
1333525478536318977	1333463037601169408	2020-11-30 15:37:04 Central Standard Time	2020-11-30	15:37:04	-0600	185865327	frequentbuyer1	lisa S Marie		@RSBNetwork @realDonaldTrump #Trump keeps losing &amp; losing.	en	[]	[]	[]	1	0	12	['trump']	[]	https://twitter.com/frequentbuyer1/status/1333525478536318977	False		0								[{'screen_name': 'RSBNetwork', 'name': 'RSBN 🇺🇸', 'id': '4041824789'}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]				
1333525261736960000	1333525261736960000	2020-11-30 15:36:12 Central Standard Time	2020-11-30	15:36:12	-0600	33529092	sandrasentinel	Տᗩᑎᗪᖇᗩ ن Democrats stole my vote		A college degree is still worth a million dollars over the life of the person with degree.  Democrats plan to tax people lesser privileged, who chose not to go into debt, to pay debts of the privileged.  #Trump #TrumpWon #MAGA2020	en	[]	[]	[]	12	98	210	['trump', 'trumpwon', 'maga2020']	[]	https://twitter.com/SandraSentinel/status/1333525261736960000	False		0								[]				
1333524934585425924	1333524934585425924	2020-11-30 15:34:54 Central Standard Time	2020-11-30	15:34:54	-0600	491256567	holgereluard	Holger Hinz		"Ja, die #NoAfD  momentan bei 7 Prozent, aber ein Fantast wie #Trump bei 70 Mio Wählern. An den Untergang der ""Faschistischen Internationale"" glaube ich noch nicht so recht. Wer weiß, welche sozialen Umbrüche in der Pandemie noch auf uns warten.  #Fascism"	de	[]	[]	[]	2	1	5	['noafd', 'trump', 'fascism']	[]	https://twitter.com/holgereluard/status/1333524934585425924	False		0								[]				
1333524662395998208	1333524662395998208	2020-11-30 15:33:49 Central Standard Time	2020-11-30	15:33:49	-0600	1288086111806521349	m49liberorso	M49		Ma poi ha vinto #Trump ? Chiedo	it	[]	[]	[]	11	2	56	['trump']	[]	https://twitter.com/M49liberorso/status/1333524662395998208	False		0								[]				
1333523897690578944	1333523897690578944	2020-11-30 15:30:47 Central Standard Time	2020-11-30	15:30:47	-0600	1021382089059590144	johnathanperk	Johnathan S. Perkins 😷		Here's another person who should not be permitted to return to normal anonymous civilian life. Ajit Pai is one of the worst of the worst in the #Trump administration.  Let's make sure he never forgets it. #FCC	en	[]	[]	[]	0	5	16	['trump', 'fcc']	[]	https://twitter.com/JohnathanPerk/status/1333523897690578944	False	https://twitter.com/CNBCtech/status/1333441416102621184	0								[]				
1333523700906418179	1333523700906418179	2020-11-30 15:30:00 Central Standard Time	2020-11-30	15:30:00	-0600	64643056	rt_com	RT		#Trump asks FDA to approve #Moderna coronavirus #vaccine, calls development ‘a modern day miracle’    https://t.co/nM5qcwsAxR  https://t.co/U9KHoDaYq6	en	[]	['https://on.rt.com/aw5v']	['https://pbs.twimg.com/media/EoFUaCCWEAAo6ii.jpg']	8	13	31	['trump', 'moderna', 'vaccine']	[]	https://twitter.com/RT_com/status/1333523700906418179	False		1	https://pbs.twimg.com/media/EoFUaCCWEAAo6ii.jpg							[]				
1333523380797108237	1333523380797108237	2020-11-30 15:28:44 Central Standard Time	2020-11-30	15:28:44	-0600	1307158239595974656	gdesfaits	DesFaits.com		#Wikipedia Blacklists Newsmax « Source d'informations indésirable ! »   #BigMedia oriente l'information #BigTech censure tout ce qui dérange Et quand des alternatives prennent de la place, tout est fait pour les faire disparaitre. 🥲  #Trump #Trunp2020    https://t.co/LgZ6E7dlgn	fr	[]	['https://www.breitbart.com/tech/2020/11/30/wikipedia-blacklists-newsmax-following-post-election-popularity-boost/']	[]	0	14	22	['wikipedia', 'bigmedia', 'bigtech', 'trump', 'trunp2020']	[]	https://twitter.com/gDesFaits/status/1333523380797108237	False		0								[]				
1333523263515979776	1333523263515979776	2020-11-30 15:28:16 Central Standard Time	2020-11-30	15:28:16	-0600	19066997	chgroenhuijsen	Charles Groenhuijsen		Helemaal van Utrecht naar Assen? Kan online lezing over USA2020 niet vanuit huis? Ja, dat kan maar De Nieuwe Kolk (DNK) had het prachtig gemaakt. Chapeau. Zo krijgt locatie echt meerwaarde! #dnk #trump #assen  https://t.co/DfC7dlYMwZ	nl	[]	[]	['https://pbs.twimg.com/media/EoGgPPtW8AMaXbp.jpg', 'https://pbs.twimg.com/media/EoGgPS_XEAU3UnN.jpg', 'https://pbs.twimg.com/media/EoGgPWRXYAElZC_.jpg', 'https://pbs.twimg.com/media/EoGgPZaXcAQ7spl.jpg']	3	2	42	['dnk', 'trump', 'assen']	[]	https://twitter.com/chgroenhuijsen/status/1333523263515979776	False		1	https://pbs.twimg.com/media/EoGgPPtW8AMaXbp.jpg							[]				
1333522971177074689	1333522971177074689	2020-11-30 15:27:06 Central Standard Time	2020-11-30	15:27:06	-0600	73981267	everaldatlarge	EVERALD COMPTON		#Biden appointment of #JanetYellen to head US #Treasury gives me great hope for sound financial management after disastrous #Trump economics.   Janet Yellen picked to be head of US Treasury  – in a first for women | The New Daily  https://t.co/kV8IRE232p	en	[]	['https://thenewdaily.com.au/news/world/2020/12/01/biden-picks-yellen-treasury-women-first/']	[]	0	1	6	['biden', 'janetyellen', 'treasury', 'trump']	[]	https://twitter.com/EVERALDATLARGE/status/1333522971177074689	False		0								[]				
1333522771981127680	1333522771981127680	2020-11-30 15:26:19 Central Standard Time	2020-11-30	15:26:19	-0600	2851359505	sfdukie	SFDukie		"#trump couldn't run if his life depended on it Remember the hogwash you peddled about @HillaryClinton's health in 2016?  I do.  She's far healthier than #Trump, despite your conspiracy theories,&amp; credulous acceptance of #Bornstein's ""healthiest individual""  https://t.co/CBWs3UTd4S"	en	[{'screen_name': 'hillaryclinton', 'name': 'hillary clinton', 'id': '1339835893'}]	['https://www.washingtonexaminer.com/tag/donald-trump?source=%2Fmainstream-media-dismiss-clintons-coughing-fits']	[]	0	0	5	['trump', 'trump', 'bornstein']	[]	https://twitter.com/SFDukie/status/1333522771981127680	False	https://twitter.com/eScarry/status/1333206608738971649	0								[]				
1333522521287757824	1333522521287757824	2020-11-30 15:25:19 Central Standard Time	2020-11-30	15:25:19	-0600	162069635	repcohen	Steve Cohen		"Senator Lamar Alexander said in the #impeachment trial that #Trump had asked #Ukraine to get dirt on Hunter #Biden. However, he didn't vote for conviction, saying Congress should ""let the people decide."" THE PEOPLE FIRED TRUMP.  https://t.co/BoW3GEPy7s"	en	[]	[]	['https://pbs.twimg.com/media/EoGfir7XcAEGLhf.jpg']	24	72	358	['impeachment', 'trump', 'ukraine', 'biden']	[]	https://twitter.com/RepCohen/status/1333522521287757824	False		1	https://pbs.twimg.com/media/EoGfir7XcAEGLhf.jpg							[]				
1333520663789887500	1333520663789887500	2020-11-30 15:17:56 Central Standard Time	2020-11-30	15:17:56	-0600	1129363983113306112	realsammelton	🇺🇲 Samuel Melton 🇺🇲		#ArizonaHearing   #Biden vote  = 1.3 #Trump vote = 0.7  these dirty snakes got caught...  time to confess @JoeBiden !!!!!	en	[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}]	[]	[]	2	1	15	['arizonahearing', 'biden', 'trump']	[]	https://twitter.com/RealSamMelton/status/1333520663789887500	False		0								[]				
1333520113245544449	1333520113245544449	2020-11-30 15:15:45 Central Standard Time	2020-11-30	15:15:45	-0600	1634552636	mterr337	Michael 🌊🧢🌊 #BidenHarris2020		Georgia Republicans...  Don't vote by mail. #trump has determined mail in voting is rigged and full of fraud.  Democrats...vote however you choose!	en	[]	[]	[]	6	17	56	['trump']	[]	https://twitter.com/mterr337/status/1333520113245544449	False		0								[]				
1333519660499734529	1333519660499734529	2020-11-30 15:13:57 Central Standard Time	2020-11-30	15:13:57	-0600	601535938	realmattcouch	Matt Couch		"Check out our NEW ""America First, Love it or Leave it"" Shirts! Get yours today, available in Hoodies, T's, Women's etc. Cyber Monday Special get FREE Shipping with code FREE at help support our work!   #AmericaFirst #GodFirst #Trump #MAGA #KAG #Trump2020    https://t.co/LwU2SlPxYj"	en	[]	['https://tspr.ng/c/america-first-6322']	[]	1	12	41	['americafirst', 'godfirst', 'trump', 'maga', 'kag', 'trump2020']	[]	https://twitter.com/RealMattCouch/status/1333519660499734529	False		0								[]				
1333519264154836995	1333519264154836995	2020-11-30 15:12:22 Central Standard Time	2020-11-30	15:12:22	-0600	22010261	foffo	Volker Maaßen		"#Trump last night  ""All are against me: All democrats, all the people,  the FBI, my dog and cat... ... But wait - dog and cat??? Melaniaaaaaaaa"""	en	[]	[]	[]	0	0	8	['trump']	[]	https://twitter.com/foffo/status/1333519264154836995	False		0								[]				
1333519141974777857	1333519141974777857	2020-11-30 15:11:53 Central Standard Time	2020-11-30	15:11:53	-0600	1083005594557210625	iran_gov	IranGov.ir		@JZarif : Today, sponsors of defeated maximum pressure policy against #Iranian nation are trying to take advantage of the final days of #Trump’s regime to create tension and to destroy the atmosphere for lifting cruel sanctions.  https://t.co/JA3nUgfdWb	en	[]	[]	['https://pbs.twimg.com/media/EoGZtWwXcAARJWb.jpg']	1	3	6	['iranian', 'trump']	[]	https://twitter.com/Iran_GOV/status/1333519141974777857	False		1	https://pbs.twimg.com/media/EoGZtWwXcAARJWb.jpg							[]				
1333519040686469120	1333391178738274305	2020-11-30 15:11:29 Central Standard Time	2020-11-30	15:11:29	-0600	1002229791792291840	rhavisham	RealMsHavisham		@tnicholsmd You are truly in the middle. I pray you survive this terrible trauma, and please know that you are not only loved, but are the true embodiment of it. The racists must be dealt with and abolished. It is the entire #GOP and we no longer need to see the tattoos to know it. #trump	en	[]	[]	[]	0	1	6	['gop', 'trump']	[]	https://twitter.com/RHavisham/status/1333519040686469120	False		0								[{'screen_name': 'tnicholsmd', 'name': 'Taylor Nichols, MD', 'id': '825832497539723264'}]				
1333518421082959875	1333518421082959875	2020-11-30 15:09:01 Central Standard Time	2020-11-30	15:09:01	-0600	2569055377	sventhecantos	sven#stopinvasione🇮🇹		Quindi ha avuto ragione #Trump  a far uscire gli USA dall'OMS, per le coperture politiche, date alla Cina #covid #Reportrai3	it	[]	[]	[]	0	0	5	['trump', 'covid', 'reportrai3']	[]	https://twitter.com/SvenThecantos/status/1333518421082959875	False		0								[]				
1333518306393939969	1333517655131688961	2020-11-30 15:08:34 Central Standard Time	2020-11-30	15:08:34	-0600	1307158239595974656	gdesfaits	DesFaits.com		2/2 Un projet de rénovation d’envergure de la prison de Guantanamo est promu par les militaires américains. Certains bâtiments pourraient alors avoir une durée de vie de 50 ans. #Trump en contradiction avec Barak #Obama de vouloir fermer la prison.   https://t.co/xS0gO2VS3s	fr	[]	['https://fr.sputniknews.com/international/201806091036729702-prison-guantanamo-fermeture/']	[]	2	11	28	['trump', 'obama']	[]	https://twitter.com/gDesFaits/status/1333518306393939969	False		0								[]				
1333518100856233990	1333518100856233990	2020-11-30 15:07:45 Central Standard Time	2020-11-30	15:07:45	-0600	1238328385434247169	maryamalaniz	Maryam Alaniz 😷✊		@saminthecan and I wrote this piece looking at the geopolitical implications of Mohsen Fakhrizadeh's assassination for @left_voice #USImperialism #Iran #Biden #Trump  https://t.co/m8KkOTDDBG	en	[{'screen_name': 'left_voice', 'name': 'left voice', 'id': '3299903945'}]	['https://www.leftvoice.org/whats-behind-the-assassination-of-irans-top-nuclear-scientist']	[]	0	4	8	['usimperialism', 'iran', 'biden', 'trump']	[]	https://twitter.com/MaryamAlaniz/status/1333518100856233990	False		0								[]				
1333517722362261504	1333517722362261504	2020-11-30 15:06:15 Central Standard Time	2020-11-30	15:06:15	-0600	835240102540492801	rosseleven	Ross 🌙♏️		E dicevano tanto degli #USA di #Trump..... giornaloni buffoni   #QuartaRepubblica	it	[]	[]	[]	0	6	8	['usa', 'trump', 'quartarepubblica']	[]	https://twitter.com/RossEleven/status/1333517722362261504	False	https://twitter.com/qrepubblica/status/1333517206001512455	0								[]				
1333517689667645440	1333517689667645440	2020-11-30 15:06:07 Central Standard Time	2020-11-30	15:06:07	-0600	20486418	walt_handelsman	Walt Handelsman		Click link for full cartoon: #BidenFoot #Trump #ElectionResults2020  https://t.co/s4EHG2X83t	en	[]	['https://www.theadvocate.com/baton_rouge/opinion/article_499b10a6-334e-11eb-80ee-87608f3a5417.html']	[]	0	2	7	['bidenfoot', 'trump', 'electionresults2020']	[]	https://twitter.com/Walt_Handelsman/status/1333517689667645440	False		0								[]				
